pointID,SITE  NAME,EIS Facility ID,STATE,State-County,Pollutant,Pollutant Type,Emissions (Tons),Facility Type,Street Address,NAICS,EPA Region,FIPS,Latitude,Longitude
667,Prairie Power Inc,7807411,Illinois,IL - Pike,Lead Compounds,CAP/HAP,0.00002,Electricity Generation via Combustion,13476 Hwy 100,Fossil Fuel Electric Power Generation,5,17149,39.448429,-90.614368
668,Advanced Asphalt Co,4573911,Illinois,IL - Putnam,Lead Compounds,CAP/HAP,0.0001,Hot Mix Asphalt Plant,13559 Prairie Industrial Park,Asphalt Paving Mixture and Block Manufacturing,5,17155,41.301121,-89.294796
669,Marquis Energy LLC,10848111,Illinois,IL - Putnam,Lead Compounds,CAP/HAP,0.00179,Ethanol Biorefineries/Soy Biodiesel,11953 Prairie Industrial Pkwy,Ethyl Alcohol Manufacturing,5,17155,41.276786,-89.319866
670,Mid-American Growers,10848211,Illinois,IL - Putnam,Lead Compounds,CAP/HAP,0.00159,Unspecified,14240 Greenhouse Ave,Nursery and Tree Production,5,17155,41.290673,-89.195192
671,Ardent Mills LLC,4706811,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.00001,Unspecified,101 Water St,Flour Milling,5,17157,37.893292,-89.816306
672,Chester Center-Dept Of Mental Health,4722611,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0,Unspecified,1315 Lehman Dr,Psychiatric and Substance Abuse Hospitals,5,17157,37.931063,-89.856728
673,Dynegy Midwest Generation LLC,7954611,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.01657,Electricity Generation via Combustion,10901 Baldwin Rd,Fossil Fuel Electric Power Generation,5,17157,38.204521,-89.855919
674,Gilster Mary-Lee Corp,4721711,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.00002,Unspecified,10 Industrial Park,All Other Business Support Services,5,17157,38.012094,-89.651256
675,Gilster Mary-Lee Corp,7954211,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.00001,Unspecified,705 N Sparta St,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",5,17157,38.010497,-89.659635
676,Red Bud Regional Hospital,4707411,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",325 Spring St,General Medical and Surgical Hospitals,5,17157,38.209049,-89.997006
677,Sparta Community Aiport - Hunter Field,4516311,Illinois,IL - Randolph,Lead Compounds,CAP/HAP,0.06071,Airport,1800 N Market,Other Airport Operations,5,17157,38.149635,-89.69955
678,Olney-Noble Airport,4572611,Illinois,IL - Richland,Lead Compounds,CAP/HAP,0.01224,Airport,2632 E Illinois 250,Other Airport Operations,5,17159,38.722012,-88.173744
679,3M Cordova,7363311,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00002,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",22614 Rte 84 N,Plastics Material and Resin Manufacturing,5,17161,41.753782,-90.289643
680,5th Ave Coating Service Center,4573411,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00001,Unspecified,3015 5th Ave,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17161,41.527496,-90.414148
681,Aramark Uniform Services Inc,4572911,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00001,Dry Cleaner - Petroleum Solvent,390 42nd Ave,Linen Supply,5,17161,41.488792,-90.4534
682,City of Rock Island WWTP,16793211,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0,Wastewater Treatment Facility,1299 Mill St,Sewage Treatment Facilities,5,17161,41.499682,-90.597486
683,Cordova Energy Co LLC,4594711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0,Electricity Generation via Combustion,24712 192nd Ave N,Fossil Fuel Electric Power Generation,5,17161,41.712682,-90.279831
684,East Moline Correctional Center,4572811,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00003,"Institutional (school, hospital, prison, etc.)",100 Hillcrest Rd,Correctional Institutions,5,17161,41.531848,-90.418441
685,Exelon- Quad Cities Station,4579311,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00003,Electricity Generation via Combustion,22710 206th Ave N,Fossil Fuel Electric Power Generation,5,17161,41.72634,-90.310651
686,Genesis Medical Center,4578211,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",801 Illini Dr,General Medical and Surgical Hospitals,5,17161,41.494494,-90.41863
687,Genesis Medical Center - Illini Campus,11091811,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00012,Airport,801 Illini Dr,Airport Operations,5,17161,41.495208,-90.418137
688,John Deere Harvester Works,4573111,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00009,Industrial Machinery or Equipment Plant,1100 13th Ave,Farm Machinery and Equipment Manufacturing,5,17161,41.527287,-90.434681
689,John Deere Seeding Group,4559711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00005,Unspecified,501 River Dr,Farm Machinery and Equipment Manufacturing,5,17161,41.508446,-90.532961
690,MC NEAL'S FIELD,12022911,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00678,Airport,Unknown,Airport Operations,5,17161,41.5159,-90.3796
691,Miller Container Inc,9680811,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00001,Unspecified,3402 78th Ave,Corrugated and Solid Fiber Box Manufacturing,5,17161,41.442391,-90.614861
692,Precision Aluminum - Foundry Division,9680411,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00005,"Foundries, non-ferrous",1650 1st St,Aluminum Foundries (except Die-Casting),5,17161,41.495947,-90.596306
693,Quad City Airport,4867211,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.03945,Airport,2200 69th Ave,Other Airport Operations,5,17161,41.448789,-90.50488
694,Quad-City Seaplane Base,12495411,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00018,Airport,2 miles S of Moline,Airport Operations,5,17161,41.460034,-90.492911
695,River Bend Industrial Center,4573711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00002,Unspecified,1300 19th St,Lessors of Other Real Estate Property,5,17161,41.518539,-90.421726
696,Sandstrom Products Co,8205711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.0024,Unspecified,224 S Main St,Paint and Coating Manufacturing,5,17161,41.603934,-90.335831
697,Tyson Fresh Meats Inc,7940711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0.00004,Unspecified,28424 38th Ave North,Animal (except Poultry) Slaughtering,5,17161,41.551434,-90.225723
698,Williams-White and Co,4574711,Illinois,IL - Rock Island,Lead Compounds,CAP/HAP,0,Industrial Machinery or Equipment Plant,600 River Dr,Machine Tool Manufacturing,5,17161,41.507107,-90.527208
699,Ferrell Hospital Community Foundation,4467111,Illinois,IL - Saline,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",1201 Pine St,General Medical and Surgical Hospitals,5,17165,37.815602,-88.441958
700,Harrisburg-Raleigh Airport,4482611,Illinois,IL - Saline,Lead Compounds,CAP/HAP,0.03738,Airport,Airport Rd,Other Airport Operations,5,17165,37.812579,-88.550481
701,Illinois Youth Center,4467611,Illinois,IL - Saline,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",1201 W Poplar St,Correctional Institutions,5,17165,37.734997,-88.560358
702,Abraham Lincoln Capital Airport,5440811,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.03355,Airport,1200 Capital Airport Dr,Other Airport Operations,5,17167,39.844073,-89.678158
703,Aramark Uniform Services Inc,4711211,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.00002,Dry Cleaner - Petroleum Solvent,4800 Industrial Dr,Industrial Launderers,5,17167,39.730412,-89.631232
704,Capitol Power Plant,4971611,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.0001,Steam/Heating Facility,315 N Klein St,Steam and Air-Conditioning Supply,5,17167,39.804489,-89.657093
705,City Water Light & Power,7377311,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.02834,Electricity Generation via Combustion,3100 Stevenson Dr,Fossil Fuel Electric Power Generation,5,17167,39.75575,-89.601397
706,City Water Light & Power,4541611,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.01002,Electricity Generation via Combustion,3620 Ridgely Rd,Fossil Fuel Electric Power Generation,5,17167,39.8233,-89.5888
707,Hospital Sisters 3rd Order St Francis,4484311,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.00001,Unspecified,4849 Laverna Rd,Religious Organizations,5,17167,39.842143,-89.561873
708,Southern Illinois University School of Medicine,4709111,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",801 N Rutledge,"Colleges, Universities, and Professional Schools",5,17167,39.810223,-89.657973
709,St Johns Hospital,7881311,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0,"Institutional (school, hospital, prison, etc.)",701 E Mason,General Medical and Surgical Hospitals,5,17167,39.804727,-89.643987
710,State Highway Construction Corp Inc,4711711,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0.00008,Hot Mix Asphalt Plant,2017 Clear Lake Ave,Asphalt Paving Mixture and Block Manufacturing,5,17167,39.804364,-89.624668
711,Truman Flatt & Sons Co Inc,4485111,Illinois,IL - Sangamon,Lead Compounds,CAP/HAP,0,Hot Mix Asphalt Plant,3076 Young Rd,Asphalt Paving Mixture and Block Manufacturing,5,17167,39.756376,-89.443934
712,SCHUY-RUSH,11704411,Illinois,IL - Schuyler,Lead Compounds,CAP/HAP,0.00226,Airport,Unknown,Airport Operations,5,17169,40.117268,-90.588382
713,Graphic Packaging International LLC,4692711,Illinois,IL - Shelby,Lead Compounds,CAP/HAP,0,Unspecified,500 Dacey Dr,Corrugated and Solid Fiber Box Manufacturing,5,17173,39.40174,-88.82007
714,HILVETY,11206111,Illinois,IL - Shelby,Lead Compounds,CAP/HAP,0.0113,Airport,Unknown,Airport Operations,5,17173,39.649419,-88.972597
715,Holland Energy LLC,9698311,Illinois,IL - Shelby,Lead Compounds,CAP/HAP,0.00004,Electricity Generation via Combustion,2061 E 000N Rd,Fossil Fuel Electric Power Generation,5,17173,39.223939,-88.759249
716,Shelby County Airport,4726811,Illinois,IL - Shelby,Lead Compounds,CAP/HAP,0.0348,Airport,Rr 3 Box 38,Other Airport Operations,5,17173,39.412911,-88.847536
717,Afton Chemical Corp,7338711,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00033,Chemical Plant,501 Monsanto Ave,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17163,38.601799,-90.168605
718,Allnex USA Inc,7914111,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00001,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",2904 Missouri Ave,Plastics Material and Resin Manufacturing,5,17163,38.601691,-90.132661
719,Cerro Flow Products LLC,5031711,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00003,Fabricated Metal Products Plant,3000 Mississippi Ave,"Copper Rolling, Drawing, Extruding, and Alloying",5,17163,38.591804,-90.172888
720,Chemtrade Solutions LLC,4909311,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00001,Unspecified,2500 Kingshighway,Synthetic Dye and Pigment Manufacturing,5,17163,38.64466,-90.08912
721,Empire Comfort Systems,4867811,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00003,Unspecified,918 Freeburg Ave,Heating Equipment (except Warm Air Furnaces) Manufacturing,5,17163,38.505123,-89.9779
722,International Paper Co,4869111,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00003,Printing/Publishing Facility,3001 Otto St,Corrugated and Solid Fiber Box Manufacturing,5,17163,38.529246,-90.017851
723,Millstadt Rendering Co,4465611,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00006,Food Products Processing Plant,3151 Clover Leaf School Rd,Rendering and Meat Byproduct Processing,5,17163,38.516293,-90.089744
724,Scott Air Force Base,4466811,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.01678,Airport,Scott Air Force Base,Other Airport Operations,5,17163,38.543246,-89.851583
725,Southwestern Illinois Correctional Center,4849411,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",950 Kingshighway,Correctional Institutions,5,17163,38.61701,-90.091808
726,St  Louis Downtown Airport,4466111,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.15959,Airport,1680 Sauget Industrial Pkwy,Other Airport Operations,5,17163,38.568974,-90.154974
727,Touchette Regional Hospital,14978811,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0,Unspecified,5900 Bond Ave,General Medical and Surgical Hospitals,5,17163,38.569894,-90.108771
728,Upchurch Ready Mix Concrete Co,4848211,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0,Concrete Batch Plant,2901 Missouri Ave,Ready-Mix Concrete Manufacturing,5,17163,38.602889,-90.13076
729,US Air Force/Scott Air Force Base,7808611,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00009,Military Base,702 Hangar Rd,National Security,5,17163,38.543888,-89.852301
730,Veolia ES Technical Solutions LLC,7954711,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00013,Unspecified,7 Mobile Ave,Solid Waste Landfill,5,17163,38.598032,-90.180633
731,Watco Transloading LLC,5032011,Illinois,IL - St. Clair,Lead Compounds,CAP/HAP,0.00001,Unspecified,2 Monsanto Ave,Port and Harbor Operations,5,17163,38.602035,-90.183252
732,Adkins Energy LLC,7339211,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00059,Ethanol Biorefineries/Soy Biodiesel,4350 W Galena Rd,Ethyl Alcohol Manufacturing,5,17177,42.362856,-89.804604
733,Albertus Airport,4129311,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.04606,Airport,1255 E Airport Rd,Other Airport Operations,5,17177,42.244446,-89.581843
734,Berner Food & Beverage LLC,17932411,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00005,Unspecified,2034 E Factory Rd,Cheese Manufacturing,5,17177,42.431792,-89.574384
735,CoreFX Ingredients LLC,10854811,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00001,Unspecified,12495 N Pleasant Hill Rd,All Other Miscellaneous Food Manufacturing,5,17177,42.481952,-89.555235
736,Devansoy Inc,16794111,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00003,Unspecified,10010 N Rock City Rd,Soybean and Other Oilseed Processing,5,17177,42.448701,-89.47846
737,Dornink Airport,4115711,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.01469,Airport,Cedarville Rd,Other Airport Operations,5,17177,42.378105,-89.564174
738,Honeywell International Inc,4111511,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00001,Unspecified,11 W Spring St,Other Electronic Component Manufacturing,5,17177,42.295595,-89.61886
739,Honeywell International Inc,4111411,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0,Unspecified,323 E Stephenson St,Other Electronic Component Manufacturing,5,17177,42.300251,-89.61335
740,Modern Plating Corp,4111611,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00002,Unspecified,701/751 S Hancock Ave,"Electroplating, Plating, Polishing, Anodizing, and Coloring",5,17177,42.292014,-89.598939
741,Titan Tire Corp of Freeport,4115011,Illinois,IL - Stephenson,Lead Compounds,CAP/HAP,0.00005,Tire Manuf (not retread),3769 Rte 20 E,Tire Manufacturing (except Retreading),5,17177,42.273493,-89.539572
742,ADM Terminal Services,4129411,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0,Unspecified,1000 Wesley Rd,Grain and Field Bean Merchant Wholesalers,5,17179,40.637188,-89.61657
743,Alto ICP LLC,8017711,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00063,Ethanol Biorefineries/Soy Biodiesel,1301 S Front St,Distilleries,5,17179,40.553714,-89.670624
744,Caterpillar Inc,7808111,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00009,Unspecified,100 Tractor Dr,Construction Machinery Manufacturing,5,17179,40.677063,-89.590004
745,Caterpillar Inc- Peoria Proving Ground,3993311,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00001,Unspecified,Spring Creek Rd,Construction Machinery Manufacturing,5,17179,40.740477,-89.490192
746,Caterpillar Logistics Inc,7881811,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00001,Unspecified,500 N Morton Ave,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,5,17179,40.618367,-89.458926
747,Enercon Engineering Inc,16555611,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0,Unspecified,1 Altorfer Ln,Switchgear and Switchboard Apparatus Manufacturing,5,17179,40.673307,-89.579111
748,Hanna Steel Corp,3990611,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00007,Unspecified,220 Hanna Dr,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17179,40.544809,-89.658304
749,Illinois Central College,4130111,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00006,"Institutional (school, hospital, prison, etc.)",1 College Dr,"Colleges, Universities, and Professional Schools",5,17179,40.706182,-89.524343
750,Midwest Generation LLC,8199411,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00861,Electricity Generation via Combustion,13082 E Manito Rd,Fossil Fuel Electric Power Generation,5,17179,40.5408,-89.6786
751,NestleUSA/Libbys,4164911,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.00005,Unspecified,216 N Morton Ave,Fruit and Vegetable Canning,5,17179,40.614151,-89.463564
752,Palmer Flying Service Inc Airport,4622011,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.01356,Airport,7757 Airport Rd,Other Airport Operations,5,17179,40.4898,-89.777224
753,Pekin Airport,4621911,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0.01685,Airport,Skyaire Dr,Other Airport Operations,5,17179,40.488194,-89.675889
754,Tazewell County Asphalt Co Inc,3991511,Illinois,IL - Tazewell,Lead Compounds,CAP/HAP,0,Hot Mix Asphalt Plant,23497 Ridge Rd,Asphalt Paving Mixture and Block Manufacturing,5,17179,40.668981,-89.52225
755,Clyde L Choate Mental Health Center,4622911,Illinois,IL - Union,Lead Compounds,CAP/HAP,0.05946,"Institutional (school, hospital, prison, etc.)",1000 N Main St,Psychiatric and Substance Abuse Hospitals,5,17181,37.477867,-89.239313
756,Aerosols Danville Inc,5554111,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00002,Unspecified,1 W Hegeler Ln,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17183,40.074117,-87.646221
757,Danville Area Community College,4624211,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00015,"Institutional (school, hospital, prison, etc.)",2000 E Main St,"Colleges, Universities, and Professional Schools",5,17183,40.127869,-87.587875
758,Danville Correctional Center,5554411,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",3820 E Main St,Correctional Institutions,5,17183,40.129637,-87.536418
759,Dynachem Inc,5386211,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00001,Chemical Plant,Maple Grove Rd,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17183,40.00556,-87.643266
760,OSF Sacred Heart Medical Center,4624511,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00003,"Institutional (school, hospital, prison, etc.)",812 N Logan Ave,General Medical and Surgical Hospitals,5,17183,40.137476,-87.645468
761,Quaker Manufacturing LLC,4639911,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00003,Food Products Processing Plant,1703 Voorhees St,Breakfast Cereal Manufacturing,5,17183,40.148375,-87.593067
762,REG Danville LLC,10856611,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00021,Ethanol Biorefineries/Soy Biodiesel,300 N Anderson St,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5,17183,40.129153,-87.619069
763,Vermilion County Airport,5402411,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.03893,Airport,22633 N Bowman Ave,Other Airport Operations,5,17183,40.201553,-87.593928
764,WELCH,12313211,Illinois,IL - Vermilion,Lead Compounds,CAP/HAP,0.00008,Airport,Unknown,Airport Operations,5,17183,40.100363,-87.574805
765,Monmouth Airport,5557611,Illinois,IL - Warren,Lead Compounds,CAP/HAP,0.01095,Airport,Us 34,Other Airport Operations,5,17187,40.929704,-90.631107
766,Smithfield Fresh Meats Corp,4545311,Illinois,IL - Warren,Lead Compounds,CAP/HAP,0.00002,Unspecified,1220 N 6th St Rd,Animal (except Poultry) Slaughtering,5,17187,40.928008,-90.641935
767,Wells Pet Food Corp,4545011,Illinois,IL - Warren,Lead Compounds,CAP/HAP,0,Food Products Processing Plant,617 S D St,Dog and Cat Food Manufacturing,5,17187,40.905962,-90.652532
768,Beelman Ready Mix,5573311,Illinois,IL - Washington,Lead Compounds,CAP/HAP,0,Concrete Batch Plant,17558 Mockingbird Rd,Ready-Mix Concrete Manufacturing,5,17189,38.375118,-89.380041
769,Prairie State Generating Station,10857911,Illinois,IL - Washington,Lead Compounds,CAP/HAP,0.0865,Electricity Generation via Combustion,3872 County Hwy 12,Fossil Fuel Electric Power Generation,5,17189,38.279267,-89.666973
770,Fairfield Municipal Airport,5575511,Illinois,IL - Wayne,Lead Compounds,CAP/HAP,0.0172,Airport,State Route 15,Other Airport Operations,5,17191,38.377888,-88.407561
771,Carmi Municipal Airport,4659611,Illinois,IL - White,Lead Compounds,CAP/HAP,0.03051,Airport,1379 County Road 1500 N,Other Airport Operations,5,17193,38.089479,-88.123061
772,Elastec Inc,5575811,Illinois,IL - White,Lead Compounds,CAP/HAP,0,Unspecified,1309 W Main St,All Other Miscellaneous General Purpose Machinery Manufacturing,5,17193,38.076581,-88.178479
773,Erie Air Park Ultralight Flightpark,11127211,Illinois,IL - Whiteside,Lead Compounds,CAP/HAP,0.01356,Airport,1 mile N of Erie,Airport Operations,5,17195,41.68224,-90.079444
774,Sterling Steel Co LLC,4097111,Illinois,IL - Whiteside,Lead Compounds,CAP/HAP,1.26843,Steel Mill,101 Ave K,Iron and Steel Mills and Ferroalloy Manufacturing,5,17195,41.786281,-89.709809
775,Timken Drives LLC,4130511,Illinois,IL - Whiteside,Lead Compounds,CAP/HAP,0.00002,Steel Mill,901 19th Ave,Iron and Steel Forging,5,17195,41.859881,-90.158921
776,Whiteside County Airport,4098211,Illinois,IL - Whiteside,Lead Compounds,CAP/HAP,0.07262,Airport,10950 Hoover Rd,Other Airport Operations,5,17195,41.740188,-89.680947
777,Apollo Colors Inc,4492111,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,Chemical Plant,1550 Mound Rd,Synthetic Dye and Pigment Manufacturing,5,17197,41.500651,-88.122259
778,AZZ Galvanizing Joliet,4550611,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00006,Unspecified,625 Mills Rd,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",5,17197,41.503767,-88.063227
779,Battery Builders LLC,4592611,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.0032,Battery Plant,31W238 91st St,Battery Manufacturing,5,17197,41.717584,-88.2316
780,Bult Field,4688911,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.02988,Airport,28261 S Kedzie,Other Airport Operations,5,17197,41.377417,-87.67975
781,Canal Terminal Co,4503011,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00003,Unspecified,23213 S Youngs Rd,Other Warehousing and Storage,5,17197,41.461289,-88.173853
782,Chicago Glider Club Gliderport,12330011,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00113,Airport,2 miles NW of Channhon,Airport Operations,5,17197,41.431538,-88.247278
783,Cintas Corp-#344,9679811,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,Dry Cleaner - Petroleum Solvent,1150 Windham Pkwy,Industrial Launderers,5,17197,41.662852,-88.117246
784,CITGO Petroleum Corp,8191811,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.009,Petroleum Refinery,135th St & New Ave,Petroleum Refineries,5,17197,41.6541,-88.0434
785,Clow International Airport,4688711,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.1095,Airport,130 S Clow International Pkwy,Other Airport Operations,5,17197,41.695974,-88.129231
786,Diageo North America Inc,4491511,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00002,Breweries/Distilleries/Wineries,24440 W 143rd St,Distilleries,5,17197,41.623927,-88.214005
787,Diversified CPC International Inc,4503111,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00012,Chemical Plant,24338 W Durkee Rd,Industrial Gas Manufacturing,5,17197,41.411985,-88.202211
788,Ecolab Inc,4108511,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00004,Unspecified,3001 Channahon Rd,Soap and Other Detergent Manufacturing,5,17197,41.488138,-88.153787
789,Federal Signal Corp Signal Division,4490911,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,Automobile/Truck or Parts Plant,2645 Federal Signal Dr,Motor Vehicle Electrical and Electronic Equipment Manufacturing,5,17197,41.450462,-87.755287
790,G & W Electric Co,15463211,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00007,Unspecified,305 W Crossroads Pkwy,Switchgear and Switchboard Apparatus Manufacturing,5,17197,41.67386,-88.074253
791,GC Net Lease Investors LLC,18946611,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00002,Unspecified,2200 Channahon Rd,General Warehousing and Storage,5,17197,41.489141,-88.13422
792,INEOS Joliet LLC,10716511,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00009,Chemical Plant,23425 W Amoco Rd,Synthetic Dye and Pigment Manufacturing,5,17197,41.446382,-88.174324
793,INEOS Styrolution America LLC,8088811,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00016,"Plastic, Resin, Rubber or Syn Fiber Manuf Plant",25846 SW Frontage Rd,Plastics Material and Resin Manufacturing,5,17197,41.412446,-88.196625
794,Joliet Park District Airport,4689111,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.05142,Airport,4100 W Jefferson,Other Airport Operations,5,17197,41.517694,-88.175611
795,Joliet Township High School,4535311,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,"Institutional (school, hospital, prison, etc.)",401 N Larkin Ave,Elementary and Secondary Schools,5,17197,41.528388,-88.126826
796,Kaluzny Bros Inc,4591711,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00006,Food Products Processing Plant,2324 Mound Rd,Rendering and Meat Byproduct Processing,5,17197,41.500661,-88.140482
797,Knead Dough Baking Co Inc,9678711,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00001,Bakeries,556 St James Gate,Commercial Bakeries,5,17197,41.684394,-88.05738
798,Lewis University,4664511,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.00002,"Institutional (school, hospital, prison, etc.)",1 University Pkwy,"Colleges, Universities, and Professional Schools",5,17197,41.603638,-88.081522
799,Lewis University Airport,4689211,Illinois,IL - Will,Lead Compounds,CAP/HAP,0.23212,Airport,1 Hangar Rd,Other Airport Operations,5,17197,41.608198,-88.097962
800,Lincoln Generating Facility,4590011,Illinois,IL - Will,Lead Compounds,CAP/HAP,0,Electricity Generation via Combustion,27150 S Kankakee,Fossil Fuel Electric Power Generation,5,17197,41.393214,-87.943776
